,key,name,CF1,CF2,CF3,CF4,CF5,CF6,CF7
1352,"('biosphere3', 'af83b42f-a4e6-4457-be74-46a87798f82a')","'Cadmium, ion' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,9712.29169,0.00042819
1353,"('biosphere3', '2712fe5f-0d3c-4c8e-8bc4-26c604413849')","'Cadmium, ion' (kilogram, None, ('water',))",0,0,0,0,0,9712.29169,0.00042819
1354,"('biosphere3', '1d0f4392-8c91-4d01-8a5d-f8fe1f5b05c9')","'Calcium, ion' (kilogram, None, ('water', 'ground-'))",0,0,0,0,0,0,0
1355,"('biosphere3', 'ae28c923-a4a3-4f00-b862-1ae6e748efb9')","'Calcium, ion' (kilogram, None, ('water', 'ground-, long-term'))",0,0,0,0,0,0,0
1356,"('biosphere3', '55bf893f-0d89-429c-be59-2f99b33ddb11')","'Calcium, ion' (kilogram, None, ('water', 'ocean'))",0,0,0,0,0,0,0
1357,"('biosphere3', 'ac066c02-b403-407b-a1f0-b29ad0f8188f')","'Calcium, ion' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1358,"('biosphere3', '08151735-9d1b-4b1c-a8b1-f341ade54f2f')","'Calcium, ion' (kilogram, None, ('water',))",0,0,0,0,0,0,0
1359,"('biosphere3', '9c8c0e5d-5315-44b9-81e6-e447e5cb869c')","'Carbon disulfide' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,153.4230857,3.75E-05
1360,"('biosphere3', '2c931139-2463-4abd-9dc0-3523477499db')","'Carbonate' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1361,"('biosphere3', '5bf42116-d991-4688-bf12-e3a6d9330b68')","'Carboxylic acids, unspecified' (kilogram, None, ('water', 'ocean'))",0,0,0,0,0,0,0
1362,"('biosphere3', 'ad66ad26-6fee-4457-b99b-ad8476062ca1')","'Carboxylic acids, unspecified' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1363,"('biosphere3', 'af99ce19-4a31-4c6f-b050-491e2b6f1ad1')","'Cerium-141' (kilo Becquerel, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1364,"('biosphere3', '6f020607-b818-408d-a4b0-2c6465a6826d')","'Cerium-144' (kilo Becquerel, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1365,"('biosphere3', 'e189eb4e-0f6a-4054-aaf8-47df28c87ec4')","'Cesium' (kilogram, None, ('water', 'ocean'))",0,0,0,0,0,0,0
1366,"('biosphere3', '96f0a692-ddb9-4a4c-8236-7c943929653d')","'Cesium' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1367,"('biosphere3', 'fe9552bd-49c9-4e37-8c13-eeee4ddb8e34')","'Cesium-134' (kilo Becquerel, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1368,"('biosphere3', 'fd000a8d-2e90-4042-b148-cfb6bdfbbff5')","'Cesium-136' (kilo Becquerel, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1369,"('biosphere3', '0097bf60-3729-40b6-94d0-06bd6146cfc2')","'Cesium-137' (kilo Becquerel, None, ('water', 'ocean'))",0,0,0,0,0,0,0
1370,"('biosphere3', '42901ad7-4be5-47d9-82cd-380ca34281c1')","'Cesium-137' (kilo Becquerel, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1371,"('biosphere3', '398ff31a-d870-4542-8ce0-9fea0e7d8110')","'Chloramine' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,71953.13214,5.23E-07
1372,"('biosphere3', '25131632-4b24-4625-8940-60d00385dad5')","'Chlorate' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1373,"('biosphere3', '85bec19f-c785-4364-8ef6-472b8e9dd90e')","'Chloride' (kilogram, None, ('water', 'ground-'))",0,0,0,0,0,0,0
1374,"('biosphere3', 'ea70cc93-c68c-4228-8b8e-1b189b4c705c')","'Chloride' (kilogram, None, ('water', 'ground-, long-term'))",0,0,0,0,0,0,0
1375,"('biosphere3', '97818104-9cc2-4323-97d5-c896ce171f86')","'Chloride' (kilogram, None, ('water', 'ocean'))",0,0,0,0,0,0,0
1376,"('biosphere3', '5e050fab-1837-4c42-b597-ed2f376f768f')","'Chloride' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1377,"('biosphere3', '6d25e386-4ef9-4d40-85c6-e694f523a4da')","'Chloride' (kilogram, None, ('water',))",0,0,0,0,0,0,0
1378,"('biosphere3', 'bd7b7cdb-34ff-422c-b994-6f0fe77a901f')","'Chlorides, unspecified' (kilogram, None, ('water',))",0,0,0,0,0,0,0
1379,"('biosphere3', '6b9753b0-7284-4dd1-891b-01ba9f3fe5f7')","'Chlorinated solvents, unspecified' (kilogram, None, ('water', 'ocean'))",0,0,0,0,0,0,0
1380,"('biosphere3', '0561e8f7-bb2b-45b7-b4ab-e750f6842981')","'Chlorinated solvents, unspecified' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1381,"('biosphere3', 'd17f1c53-ff95-4005-9f1b-131ca9791cdb')","'Chlorine' (kilogram, None, ('water', 'ground-'))",0,0,0,0,0,0,0
1382,"('biosphere3', 'ce312691-69ee-4cdb-9bd6-f717955b94b8')","'Chlorine' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1383,"('biosphere3', 'e8641a14-fd07-4090-8daf-2cce2a557a81')","'Chlorine' (kilogram, None, ('water',))",0,0,0,0,0,0,0
1384,"('biosphere3', 'a0a9fc24-9752-434a-b115-96d161bf5059')","'Chloroacetic acid' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,2928.070247,0
1385,"('biosphere3', 'bcbf2ad9-c338-4e11-be56-9e07113dafb3')","'Chloroacetyl chloride' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1386,"('biosphere3', 'ec2c6f72-1ca3-428b-90e5-e9feb4b58381')","'Chloroform' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,41.17887996,1.57E-06
1387,"('biosphere3', '0098b967-2131-43d2-b684-254583fbadc7')","'Chlorosulfonic acid' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,553.8045239,0
1388,"('biosphere3', '9bbae55a-35de-4eff-a219-814a9fec5ac2')","'Chromium VI' (kilogram, None, ('water', 'ground-'))",0,0,0,0,0,52555.16048,0.0106652
1389,"('biosphere3', 'ef475b50-9cd0-4e7c-9c59-07868fe16e91')","'Chromium VI' (kilogram, None, ('water', 'ground-, long-term'))",0,0,0,0,0,52555.16048,0.0106652
1390,"('biosphere3', '8216fc31-15a1-4d33-858f-e09650b14c63')","'Chromium VI' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,104644.2764,0.0106652
1391,"('biosphere3', 'a9ec0c9b-982a-4329-99ae-dab1f9fb62d3')","'Chromium VI' (kilogram, None, ('water',))",0,0,0,0,0,104644.2764,0.0106652
1392,"('biosphere3', '1c87de06-e58f-4684-a54c-d29f1a251a87')","'Chromium, ion' (kilogram, None, ('water', 'ground-'))",0,0,0,0,0,650.1791382,3.03E-09
1393,"('biosphere3', 'd98f0ec0-bf19-4c90-a457-a8593dec497f')","'Chromium, ion' (kilogram, None, ('water', 'ocean'))",0,0,0,0,0,1.70E-18,1.46E-09
1394,"('biosphere3', 'e34d3da4-a3d5-41be-84b5-458afe32c990')","'Chromium, ion' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,1294.592668,3.03E-09
1395,"('biosphere3', '30f484ee-dec4-47ae-8e92-d00d4b93fe05')","'Chromium, ion' (kilogram, None, ('water',))",0,0,0,0,0,1294.592668,3.03E-09
1396,"('biosphere3', '7529a948-b5ac-4eb9-8349-2a3677b8fe14')","'Chromium-51' (kilo Becquerel, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1397,"('biosphere3', 'f0d1c319-249f-4a89-b0e7-3a5a90a54036')","'Cobalt' (kilogram, None, ('water', 'ground-'))",0,0,0,0,0,2153.790769,0
1398,"('biosphere3', '1e904267-caa3-40e6-a3a0-fc104489770b')","'Cobalt' (kilogram, None, ('water', 'ground-, long-term'))",0,0,0,0,0,2153.790769,0
1399,"('biosphere3', 'caf066cf-40ce-47a8-ba4c-969fcd6019c7')","'Cobalt' (kilogram, None, ('water', 'ocean'))",0,0,0,0,0,9.29E-18,0
1400,"('biosphere3', 'd4291dd5-dae8-47fa-bf06-466fcecbc210')","'Cobalt' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,4099.422994,0
1401,"('biosphere3', '33627701-feca-434d-a192-674a450eaaf7')","'Cobalt' (kilogram, None, ('water',))",0,0,0,0,0,4099.422994,0
1402,"('biosphere3', 'de30c59a-c312-4a4e-8025-df5aa48c83e3')","'Cobalt-57' (kilo Becquerel, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1403,"('biosphere3', 'f7fc4f19-e01f-4909-aab5-f7612354e7a0')","'Cobalt-58' (kilo Becquerel, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1404,"('biosphere3', '0fc1db69-f50d-4a88-b9d8-1446e691063c')","'Cobalt-60' (kilo Becquerel, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1405,"('biosphere3', 'be10dd54-eb4d-48ae-9e14-7d79ce8b170d')","'COD, Chemical Oxygen Demand' (kilogram, None, ('water', 'ground-'))",0,0,0.05,0,0,0,0
1406,"('biosphere3', 'a8fea8cf-9b09-49fc-aa58-5a732494a2a0')","'COD, Chemical Oxygen Demand' (kilogram, None, ('water', 'ground-, long-term'))",0,0,0.05,0,0,0,0
1407,"('biosphere3', 'ec76fb5c-b402-416b-825c-53e074fe7525')","'COD, Chemical Oxygen Demand' (kilogram, None, ('water', 'ocean'))",0,0,0.05,0,0,0,0
1408,"('biosphere3', 'fc0b5c85-3b49-42c2-a3fd-db7e57b696e3')","'COD, Chemical Oxygen Demand' (kilogram, None, ('water', 'surface water'))",0,0,0.05,0,0,0,0
1409,"('biosphere3', '961ccd56-2eee-4f57-bb18-fc4362b49000')","'COD, Chemical Oxygen Demand' (kilogram, None, ('water',))",0,0,0.05,0,0,0,0
1410,"('biosphere3', 'c3b659e5-35f1-408c-8cb5-b5f9b295c76e')","'Copper, ion' (kilogram, None, ('water', 'ground-'))",0,0,0,0,0,29164.37192,8.63E-07
1411,"('biosphere3', '40229ebf-9346-4f20-910a-f8ea3bd88d44')","'Copper, ion' (kilogram, None, ('water', 'ground-, long-term'))",0,0,0,0,0,29164.37192,8.63E-07
1412,"('biosphere3', 'd8f9ccf6-fd32-4348-83c0-1cee724af9ae')","'Copper, ion' (kilogram, None, ('water', 'ocean'))",0,0,0,0,0,1.03E-16,2.22E-07
1413,"('biosphere3', '6d9550e2-e670-44c1-bad8-c0c4975ffca7')","'Copper, ion' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,55247.57233,8.63E-07
1414,"('biosphere3', '615b1460-6860-4cf6-8678-ad92c03c5e8b')","'Copper, ion' (kilogram, None, ('water',))",0,0,0,0,0,55247.57233,8.63E-07
1415,"('biosphere3', '5cf55e96-d9dc-4b84-9c7e-a4b8ade70bf4')","'Cumene' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,665.0701881,2.77E-08
1416,"('biosphere3', '1febb3ea-a4ee-4b7d-a6e7-0c4b6da28188')","'Cyanide' (kilogram, None, ('water', 'ocean'))",0,0,0,0,0,0,0
1417,"('biosphere3', 'c9e29113-8f61-41bb-8bc1-b49c6f152fd9')","'Cyanide' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1418,"('biosphere3', 'c4d10bd2-09da-4082-8cb3-022c92c53221')","'Cyanide' (kilogram, None, ('water',))",0,0,0,0,0,0,0
1419,"('biosphere3', '1fd12487-3082-4e34-b211-8ba77d1f51f6')","'Cyclohexane' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,48.68874262,1.30E-08
1420,"('biosphere3', 'd26099e9-c6bc-4d7f-a0bd-29c884965ba5')","'Dichromate' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1421,"('biosphere3', '66611217-6711-4b3a-8966-4ab2b7107ca6')","'Diethylamine' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,65.46735262,0
1422,"('biosphere3', '992bd199-894d-4be6-9837-d85e8e5b3f45')","'Diethylene glycol' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1423,"('biosphere3', 'e9514abc-d441-49cb-84f6-0815ffa693fc')","'Diisobutyl ketone' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,44.03938065,0
1424,"('biosphere3', '66c985be-8604-48ec-92e1-4e172128dc11')","'Dimethyl ether' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1425,"('biosphere3', 'd9977222-46f1-447f-8d65-f34f060b1087')","'Dimethylamine' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,86.1910343,0
1426,"('biosphere3', 'f87e0478-9ba4-4d6b-a1ca-5667d07f3465')","'Dipropylamine' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,375.1534011,0
1427,"('biosphere3', '54c743a4-5438-4f3c-8e84-89b3e6ec0cc0')","'Dissolved solids' (kilogram, None, ('water', 'ground-'))",0,0,0,0,0,0,0
1428,"('biosphere3', '901a459c-9a1c-46a0-a785-6ec01a33b04f')","'Dissolved solids' (kilogram, None, ('water', 'ocean'))",0,0,0,0,0,0,0
1429,"('biosphere3', 'cfecebe1-1e13-458d-85bc-d40a9f934927')","'Dissolved solids' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1430,"('biosphere3', '5ce634de-b810-4533-9efb-719c38fe7c09')","'Dissolved solids' (kilogram, None, ('water',))",0,0,0,0,0,0,0
1431,"('biosphere3', '73eed463-4986-4d81-8bae-60dae5be49d0')","'DOC, Dissolved Organic Carbon' (kilogram, None, ('water', 'ground-'))",0,0,0,0,0,0,0
1432,"('biosphere3', '725c7923-0ed8-43e5-b485-fad7e34bef08')","'DOC, Dissolved Organic Carbon' (kilogram, None, ('water', 'ground-, long-term'))",0,0,0,0,0,0,0
1433,"('biosphere3', '72f14baf-d36c-4f8e-8c17-5304a995f00a')","'DOC, Dissolved Organic Carbon' (kilogram, None, ('water', 'ocean'))",0,0,0,0,0,0,0
1434,"('biosphere3', '960c0f37-f34c-4fc1-b77c-22d8b35fd8d5')","'DOC, Dissolved Organic Carbon' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1435,"('biosphere3', '79607917-9e12-4292-b289-21ff2b36e04b')","'DOC, Dissolved Organic Carbon' (kilogram, None, ('water',))",0,0,0,0,0,0,0
1436,"('biosphere3', '36609913-7c42-457a-89cc-00e2d9f0f867')","'Elemental carbon' (kilogram, None, ('water', 'ground-'))",0,0,0,0,0,0,0
1437,"('biosphere3', '9b77be37-3f9d-4ecf-b7b1-86e8390bcf2e')","'Ethane, 1,1,1-trichloro-, HCFC-140' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,21.69292211,1.62E-08
1438,"('biosphere3', '250dd08a-ee61-4a2b-86f8-b21e9ebe6ed9')","'Ethane, 1,2-dichloro-' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,15.11823004,1.63E-06
1439,"('biosphere3', '42ebce6e-222e-442b-be25-3d8f711ce5cf')","'Ethanol' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,3.113644032,2.54E-09
1440,"('biosphere3', 'fdb29dc7-261d-4f8f-8e7d-c73899480bf8')","'Ethanol' (kilogram, None, ('water',))",0,0,0,0,0,3.113644032,2.54E-09
1441,"('biosphere3', 'fe8f6da1-2dc8-4df8-8aea-d0675be0dfcf')","'Ethene' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1442,"('biosphere3', 'cfe43cd8-3356-4d29-bb02-5b9c9ede0aec')","'Ethene, chloro-' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,8.01E-06
1443,"('biosphere3', 'edd13644-5212-4e83-9fee-9358521a6b42')","'Ethyl acetate' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,5.866490471,4.30E-09
1444,"('biosphere3', '2e2a9226-1d5a-4adf-aa0f-6a4b9499e8d7')","'Ethylamine' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,31.3245702,0
1445,"('biosphere3', '6ba443e3-9361-47c9-a2cd-c9f4957217b7')","'Ethylene diamine' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1446,"('biosphere3', '6192f17c-9390-4381-9e58-99e384428da5')","'Ethylene glycol monoethyl ether' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,33.88259089,1.87E-07
1447,"('biosphere3', '17bd5f8c-bd48-4cfc-80c0-1aa251f4bf43')","'Ethylene oxide' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,23.53458419,1.72E-06
1448,"('biosphere3', 'b84e31d0-cf7b-4c3f-bc8a-3cc93bdb30d9')","'Fluoride' (kilogram, None, ('water', 'ground-'))",0,0,0,0,0,0,0
1449,"('biosphere3', '7ae3e6e8-75e6-4566-b18f-6d848086c4e5')","'Fluoride' (kilogram, None, ('water', 'ground-, long-term'))",0,0,0,0,0,0,0
1450,"('biosphere3', 'c796eed5-8e5d-43bb-8dd9-feaae3e90511')","'Fluoride' (kilogram, None, ('water', 'ocean'))",0,0,0,0,0,0,0
1451,"('biosphere3', '00d2fef1-e4d4-4a16-8e81-b8cc514e4c25')","'Fluoride' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1452,"('biosphere3', '96b0e9d0-5bfc-4113-ac30-c9b8a310b534')","'Fluoride' (kilogram, None, ('water',))",0,0,0,0,0,0,0
1453,"('biosphere3', '8bd0fbe9-8a4f-4367-bf7e-5cc52bc80185')","'Fluosilicic acid' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1454,"('biosphere3', '2061c1e1-6a81-47ad-8a1d-81dd30783f2c')","'Fluosilicic acid' (kilogram, None, ('water',))",0,0,0,0,0,0,0
1455,"('biosphere3', '1ed87d8c-afc2-47f1-af5a-df78ed6bad83')","'Formaldehyde' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,297.4211231,4.48E-07
1456,"('biosphere3', '66729b69-c76f-43b2-bd9a-4a03c4983afd')","'Formaldehyde' (kilogram, None, ('water',))",0,0,0,0,0,297.4211231,4.48E-07
1457,"('biosphere3', '01174955-d4f9-4825-9188-791b79abc8e1')","'Formamide' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,7.034963091,0
1458,"('biosphere3', '42411268-27a7-4276-9896-e47900fa0606')","'Formate' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1459,"('biosphere3', '3a285c11-632b-4106-8e15-3ac4a0da78de')","'Formic acid' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,44.39859781,0
1460,"('biosphere3', '2f1d0962-be5d-4e6d-9c9b-0846722d9c65')","'Glutaraldehyde' (kilogram, None, ('water', 'ocean'))",0,0,0,0,0,0.083560019,0
1461,"('biosphere3', '152e5a83-96e8-4f54-af42-4f0925a771ac')","'Heat, waste' (megajoule, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1462,"('biosphere3', 'e55802e0-4678-42df-978e-e18aa552c33e')","'Hexane' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,64.77661365,2.65E-07
1463,"('biosphere3', 'faf05b06-da29-4af5-aa37-cfa4b802a297')","'Hydrocarbons, aliphatic, alkanes, unspecified' (kilogram, None, ('water', 'ocean'))",0,0,0,0,0,0,0
1464,"('biosphere3', 'b902d333-ded6-4c87-be52-8fc03fe6dfd4')","'Hydrocarbons, aliphatic, alkanes, unspecified' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1465,"('biosphere3', 'b066708e-5bab-45ee-9244-e1be2fa5b5f3')","'Hydrocarbons, aliphatic, unsaturated' (kilogram, None, ('water', 'ocean'))",0,0,0,0,0,0,0
1466,"('biosphere3', '19b55ff9-4964-45d1-95b6-e24d7f4ffbd3')","'Hydrocarbons, aliphatic, unsaturated' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1467,"('biosphere3', 'ef7bc7b8-f85b-4687-9cb1-eb60384650fa')","'Hydrocarbons, aliphatic, unsaturated' (kilogram, None, ('water',))",0,0,0,0,0,0,0
1468,"('biosphere3', '67799e83-54c8-4c89-90dc-1a7fa7780d2b')","'Hydrocarbons, aromatic' (kilogram, None, ('water', 'ocean'))",0,0,0,0,0,0,0
1469,"('biosphere3', 'c308f812-7e5a-483a-ac1f-1f5742a53784')","'Hydrocarbons, aromatic' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1470,"('biosphere3', '049a1473-3a62-4121-982b-5d15d0f2c683')","'Hydrocarbons, unspecified' (kilogram, None, ('water', 'ocean'))",0,0,0,0,0,0,0
1471,"('biosphere3', '49c42751-1b0b-4ab1-8e70-032e991ce6fd')","'Hydrocarbons, unspecified' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1472,"('biosphere3', 'e620a933-c348-4e7e-8893-ab0a0f681c7e')","'Hydrocarbons, unspecified' (kilogram, None, ('water',))",0,0,0,0,0,0,0
1473,"('biosphere3', '7dd051f1-c653-44d9-90e4-828f144253c3')","'Hydrochloric acid' (kilogram, None, ('water',))",0,0,0,0,0,0,0
1474,"('biosphere3', '98313bb5-3f35-4e11-bf3e-03ad2dae591b')","'Hydrogen peroxide' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1475,"('biosphere3', '554be2fb-9bb9-46c6-a4df-46df0d53cb65')","'Hydrogen sulfide' (kilogram, None, ('water', 'ground-, long-term'))",0,1.88,0,0,0,0,0
1476,"('biosphere3', '50790dc4-dd52-4811-b124-d9e9c920cd70')","'Hydrogen sulfide' (kilogram, None, ('water', 'surface water'))",0,1.88,0,0,0,0,0
1477,"('biosphere3', '58fabee9-b4b6-48ee-857a-e16ed31bb354')","'Hydrogen-3, Tritium' (kilo Becquerel, None, ('water', 'ocean'))",0,0,0,0,0,0,0
1478,"('biosphere3', '134ec0d7-3701-473c-a1a1-1982fd48ef4d')","'Hydrogen-3, Tritium' (kilo Becquerel, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1479,"('biosphere3', '0ec59d21-92c1-492e-8e1e-f0f33f94f1b5')","'Hydroxide' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1480,"('biosphere3', 'd9224532-4d6d-4400-8a78-83fca1649548')","'Hydroxide' (kilogram, None, ('water',))",0,0,0,0,0,0,0
1481,"('biosphere3', 'd4f02ee2-ecb5-4572-91c8-c20cd2abb2c3')","'Hypochlorite' (kilogram, None, ('water', 'ocean'))",0,0,0,0,0,0,0
1482,"('biosphere3', '84f7125c-2ada-4bb1-abc6-554c40d1eeed')","'Hypochlorite' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1483,"('biosphere3', '2ef56ffc-fa69-4b57-a936-3d588923ea8b')","'Iodide' (kilogram, None, ('water', 'ground-'))",0,0,0,0,0,0,0
1484,"('biosphere3', 'b5fae91e-cff0-4513-a997-cdb6922f1ab4')","'Iodide' (kilogram, None, ('water', 'ground-, long-term'))",0,0,0,0,0,0,0
1485,"('biosphere3', '4b09c2cb-937f-43a5-a3f8-b20ff8f047d3')","'Iodide' (kilogram, None, ('water', 'ocean'))",0,0,0,0,0,0,0
1486,"('biosphere3', 'e6360e00-79a2-455e-ac9d-2e3159736771')","'Iodide' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1487,"('biosphere3', 'ab9fef9d-1b47-4d79-a28a-0132dfa18020')","'Iodine-131' (kilo Becquerel, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1488,"('biosphere3', 'c708b024-c922-4c43-8a49-81c472c48f75')","'Iodine-133' (kilo Becquerel, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1489,"('biosphere3', 'e3043a7f-5347-4c7b-89ee-93f11b2f6d9b')","'Iron' (kilogram, None, ('water', 'ground-'))",0,0,0,0,0,0,0
1490,"('biosphere3', '33fd8342-58e7-45c9-ad92-0951c002c403')","'Iron, ion' (kilogram, None, ('water', 'ground-'))",0,0,0,0,0,0,0
1491,"('biosphere3', '9b6d6f07-ebc6-447d-a3c0-f2017d77d852')","'Iron, ion' (kilogram, None, ('water', 'ground-, long-term'))",0,0,0,0,0,0,0
1492,"('biosphere3', '2c9a7182-37c8-4777-a37a-9a007c3edb2f')","'Iron, ion' (kilogram, None, ('water', 'ocean'))",0,0,0,0,0,0,0
1493,"('biosphere3', '7c335b9c-a403-47a8-bb6d-2e7d3c3a230e')","'Iron, ion' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1494,"('biosphere3', 'de444dc0-5964-4501-8367-50ba53bfc6b9')","'Iron, ion' (kilogram, None, ('water',))",0,0,0,0,0,0,0
1495,"('biosphere3', 'e43640a9-526c-42bd-86e5-4425c9e239ed')","'Iron-59' (kilo Becquerel, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1496,"('biosphere3', '2b178c09-89d4-49be-afbb-ec21bc158d9c')","'Isopropylamine' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,63.90756306,0
1497,"('biosphere3', '602604be-f24c-41f0-8d02-f05d0e005fb0')","'Lactic acid' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1498,"('biosphere3', '90a39372-8b3f-4c99-acfd-6ea211791714')","'Lanthanum-140' (kilo Becquerel, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1499,"('biosphere3', 'c864aa15-0abc-41ad-9889-348106e485d8')","'Lead' (kilogram, None, ('water', 'ground-'))",0,0,0,0,0,221.4977919,0.000120183
1500,"('biosphere3', '0ff15165-d761-48c9-9814-2d1dcdd56857')","'Lead' (kilogram, None, ('water', 'ground-, long-term'))",0,0,0,0,0,221.4977919,0.000120183
1501,"('biosphere3', 'e9e856c2-868e-435e-8425-8df1c9297cfc')","'Lead' (kilogram, None, ('water', 'ocean'))",0,0,0,0,0,1.39E-19,0.000109187
1502,"('biosphere3', 'b3ebdcc3-c588-4997-95d2-9785b26b34e1')","'Lead' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,374.7120873,0.000120183
1503,"('biosphere3', '31c4d160-b21e-41b3-b9c1-3d7a72377653')","'Lead' (kilogram, None, ('water',))",0,0,0,0,0,374.7120873,0.000120183
1504,"('biosphere3', '85365e41-8102-4f9b-afb7-d7d7e6e07249')","'Lead-210' (kilo Becquerel, None, ('water', 'ground-'))",0,0,0,0,0,0,0
1505,"('biosphere3', '8844a749-f21f-4968-bff9-c4d970efe790')","'Lead-210' (kilo Becquerel, None, ('water', 'ocean'))",0,0,0,0,0,0,0
1506,"('biosphere3', '6b000ac5-e791-4ca8-ad17-a72d2ca6eca7')","'Lead-210' (kilo Becquerel, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1507,"('biosphere3', '2cfc5ba4-3db2-4193-9e81-b61e75ba1706')","'Lead-210' (kilo Becquerel, None, ('water',))",0,0,0,0,0,0,0
1508,"('biosphere3', '4569494e-085e-413a-8fef-63a3c419e0cf')","'Lithium' (kilogram, None, ('water', 'ground-'))",0,0,0,0,0,0,0
1509,"('biosphere3', 'e98084d6-88a2-48cf-9ad5-6462fe9cf857')","'Lithium, ion' (kilogram, None, ('water', 'surface water'))",0,0,0,0,0,0,0
1510,"('biosphere3', 'eb2bfdf1-1881-40e8-bebb-d674b2a79149')","'Lithium, ion' (kilogram, None, ('water',))",0,0,0,0,0,0,0
1511,"('biosphere3', '24acc516-974c-4ff3-b7e1-5950b8d37206')","'Magnesium' (kilogram, None, ('water', 'ground-'))",0,0,0,0,0,0,0
